"","1 run","5 runs","10 runs","25 runs","50 runs","100 runs","250 runs","500 runs","1000 runs"
"618",2,3,2,1,2,2,2,1,1
"619",2,3,1,1,2,2,2,1,1
"620",2,3,2,1,2,2,2,1,1
"621",2,3,2,1,2,2,2,1,1
"622",2,3,2,1,2,2,2,1,1
"623",2,3,2,1,2,2,2,1,1
"624",2,3,2,1,2,2,2,1,1
"625",2,3,2,1,2,2,2,1,1
"626",2,3,2,1,2,2,2,1,1
"627",5,6,5,4,5,5,5,6,5
"628",2,3,2,1,2,2,2,1,1
"629",2,3,2,1,2,2,2,1,1
"630",2,3,2,1,2,2,2,1,1
"631",2,3,1,1,2,2,2,1,1
"632",2,3,1,1,2,2,2,1,1
"633",2,3,2,1,2,2,2,1,1
"634",2,3,2,1,2,2,2,1,1
"635",2,3,2,1,2,2,2,1,1
"636",2,3,2,1,2,2,2,1,1
"637",2,3,2,1,2,2,2,1,1
"638",4,4,4,3,3,4,3,4,4
"639",2,3,2,1,2,2,2,1,1
"640",3,5,3,3,4,3,4,5,3
"641",2,3,2,1,2,2,2,1,1
"642",2,3,2,1,2,2,2,1,1
"643",2,3,2,1,2,2,2,1,1
"644",2,3,2,1,2,2,2,1,1
"645",2,3,2,1,2,2,2,1,1
"646",2,3,2,1,2,2,2,1,1
"647",2,3,2,1,2,2,2,1,1
"648",2,3,2,1,2,2,2,1,1
"649",2,3,2,1,2,2,2,1,1
"650",2,3,2,1,2,2,2,1,1
"651",2,3,1,1,2,2,2,1,1
"652",2,3,2,1,2,2,2,1,1
"653",2,3,1,1,2,2,2,1,1
"654",2,3,2,1,2,2,2,1,1
"655",2,3,1,1,2,2,2,1,1
"656",2,3,2,1,2,2,2,1,1
"657",2,3,2,1,2,2,2,1,1
"658",5,6,5,4,5,5,5,6,5
"659",5,6,5,4,5,5,5,6,5
"660",2,3,1,1,2,2,2,1,1
"661",2,3,2,1,2,2,2,1,1
"662",2,3,2,1,2,2,2,1,1
"663",2,3,2,1,2,2,2,1,1
"664",2,3,1,1,2,2,2,1,1
"665",2,3,2,1,2,2,2,1,1
"666",2,3,2,1,2,2,2,1,1
"667",2,3,1,1,2,2,2,1,1
"668",2,3,1,1,2,2,2,1,1
"669",2,3,2,1,2,2,2,1,1
"670",2,3,2,1,2,2,2,1,1
"671",2,3,2,1,2,2,2,1,1
"672",2,3,2,1,2,2,2,1,1
"673",2,3,2,1,2,2,2,1,1
"674",4,4,4,3,3,4,3,4,4
"675",2,3,1,1,2,2,2,1,1
"676",2,3,2,1,2,2,2,1,1
"677",2,3,2,1,2,2,2,1,1
"678",2,3,2,1,2,2,2,1,1
"679",2,1,1,1,2,2,1,1,1
"680",3,5,3,3,4,3,4,5,3
"681",3,5,3,3,4,3,4,3,3
"682",4,4,4,3,3,4,3,4,4
"683",3,5,3,3,4,3,4,5,3
"684",3,5,3,3,4,3,4,5,3
"685",4,4,4,3,3,4,3,3,4
"686",2,3,2,1,2,2,2,1,1
"687",3,5,3,3,4,3,4,5,3
"688",3,5,3,3,4,3,4,3,3
"689",3,5,3,3,4,3,4,5,3
"690",6,5,3,3,4,3,4,5,3
"691",6,5,3,5,4,6,4,5,6
"692",6,5,3,5,4,6,4,5,6
"693",3,5,3,3,4,3,4,3,3
"694",3,5,3,3,4,3,4,5,3
"695",3,5,3,3,4,3,4,5,3
"696",3,5,3,3,4,3,4,3,3
"697",3,5,3,3,4,3,4,3,3
"698",6,5,3,5,4,6,4,5,6
"699",6,5,3,5,4,6,4,5,6
"700",3,5,3,3,4,3,4,5,3
"701",6,5,3,5,4,6,4,5,6
"702",3,5,3,5,4,3,4,5,6
"703",6,6,8,8,8,5,8,6,5
"704",5,9,8,4,5,5,7,6,5
"705",3,5,3,3,4,3,4,5,3
"706",3,5,3,3,4,3,4,5,3
"707",5,6,5,4,5,5,5,6,5
"708",3,5,3,3,4,3,4,3,3
"709",4,4,4,3,3,4,3,4,4
"710",2,3,2,1,2,2,2,1,1
"711",2,3,2,1,2,2,2,1,1
"712",2,3,2,1,2,2,2,1,1
"713",4,4,4,3,3,4,3,4,4
"714",6,5,3,5,4,3,4,5,6
"715",3,5,3,3,4,3,4,5,3
"716",6,5,3,5,4,6,4,5,6
"717",3,5,3,3,4,3,4,5,3
"718",3,5,3,3,4,3,4,5,3
"719",3,5,3,3,4,3,4,5,3
"720",2,3,2,1,2,2,2,1,1
"721",3,5,3,3,4,3,4,5,3
"722",2,3,2,1,2,2,2,1,1
"723",6,5,3,5,4,6,4,5,6
"724",6,5,3,5,4,3,4,5,6
"725",2,3,2,1,2,2,2,1,1
"726",3,5,3,3,4,3,4,5,3
"727",6,5,3,5,4,3,4,5,6
"728",2,3,2,1,2,2,2,1,1
"729",2,3,2,1,2,2,2,1,1
"730",3,5,3,5,4,6,4,5,6
"731",2,3,2,1,2,2,2,1,1
"732",2,3,2,1,2,2,2,1,1
"733",2,3,2,1,2,2,2,1,1
"734",2,3,2,1,2,2,2,1,1
"735",3,5,3,3,4,3,4,5,3
"736",2,3,2,1,2,2,2,1,1
"737",2,3,2,1,2,2,2,1,1
"738",2,3,2,1,2,2,2,1,1
"739",3,5,3,3,4,3,4,5,3
"740",2,3,2,1,2,2,2,1,1
"741",2,3,2,1,2,2,2,1,1
"742",2,3,2,1,2,2,2,1,1
"743",2,3,2,1,2,2,2,1,1
"744",2,3,2,1,2,2,2,1,1
"745",2,3,2,1,2,2,2,1,1
"746",6,5,3,5,4,6,4,5,6
"747",6,5,3,5,4,6,4,5,6
"748",6,5,3,5,4,6,4,5,6
"749",3,5,3,3,4,3,4,5,3
"750",6,5,3,5,4,6,4,5,6
"751",6,5,3,5,4,6,4,5,6
"752",6,5,3,5,4,6,4,5,6
"753",6,6,8,8,8,5,8,6,5
"754",6,5,3,5,4,6,4,5,6
"755",6,5,3,5,4,6,4,5,6
"756",3,5,3,3,4,3,4,5,3
"757",6,5,3,5,4,3,4,5,6
"758",6,5,3,5,4,6,4,5,6
"759",5,6,5,4,5,5,5,6,5
"760",6,5,3,5,4,6,4,5,6
"761",6,5,3,5,4,6,4,5,6
"762",6,5,3,5,4,6,4,5,6
"763",6,5,3,5,4,6,4,5,6
"764",6,5,3,5,4,6,4,5,6
"765",6,5,3,5,4,6,4,5,6
"766",6,5,3,5,4,6,4,5,6
"767",6,5,3,5,4,6,4,5,6
"768",6,5,3,5,4,6,4,5,6
"769",6,5,3,3,4,3,4,5,3
"770",6,5,3,5,4,6,4,5,6
"771",3,4,4,3,3,4,3,3,3
"772",6,5,3,5,4,6,4,5,6
"773",2,3,2,1,2,2,2,1,1
"774",6,5,3,5,4,6,4,5,6
"775",5,6,7,4,7,5,7,6,5
"776",6,5,3,5,4,6,4,5,6
"777",6,5,3,5,4,6,4,5,6
"778",3,4,4,3,3,3,3,4,3
"779",6,5,3,5,4,6,4,5,6
"780",6,5,3,5,4,6,4,5,6
"781",3,5,3,3,4,3,4,5,3
"782",6,5,3,5,4,6,4,5,6
"783",6,5,3,5,4,6,4,5,6
"784",6,5,3,5,4,6,4,5,6
"785",6,5,3,5,4,6,4,5,6
"786",6,5,3,5,4,6,4,5,6
"787",6,5,3,5,4,6,4,5,6
"788",5,6,5,4,7,5,7,6,5
"789",6,5,3,5,4,6,4,5,6
"790",6,5,3,5,4,6,4,5,6
"791",6,5,3,5,4,6,4,5,6
"792",6,6,8,8,8,5,8,6,5
"793",6,5,3,5,4,3,4,5,6
"794",3,3,3,1,2,3,2,3,3
"795",3,5,3,3,4,3,4,5,3
"796",3,5,3,3,4,3,4,5,3
"797",3,5,3,3,4,3,4,5,3
"798",3,5,3,3,4,3,4,5,3
"799",4,4,3,5,4,3,4,5,6
"800",6,5,3,5,4,6,4,5,6
"801",6,6,8,8,8,5,8,6,5
"802",6,5,3,5,4,6,4,5,6
"803",6,5,3,5,4,6,4,5,6
"804",6,5,3,5,4,6,4,5,6
"805",6,5,3,5,4,3,4,5,6
"806",3,5,3,3,4,3,4,5,3
"807",6,5,3,5,4,6,4,5,6
"808",4,4,4,3,3,3,3,4,4
"809",3,5,3,3,4,3,4,5,3
"810",3,5,3,3,4,3,4,5,3
"811",3,5,3,3,4,3,4,5,3
"812",6,5,3,5,4,6,4,5,6
"813",3,5,3,3,4,3,4,5,3
"814",6,5,3,5,4,6,4,5,6
"815",3,3,3,1,2,3,2,3,3
"816",3,5,3,3,4,3,4,5,3
"817",6,5,3,5,4,6,4,5,6
"818",6,5,3,5,4,6,4,5,6
"819",6,5,3,5,4,6,4,5,6
"820",6,5,3,5,4,6,4,5,6
"821",5,6,5,4,7,5,7,6,5
"822",6,5,3,5,4,6,4,5,6
"823",6,5,3,5,4,6,4,5,6
"824",6,5,3,5,4,6,4,5,6
"825",6,5,3,5,4,6,4,5,6
"826",3,5,3,3,4,3,4,5,3
"827",6,5,3,5,4,6,4,5,6
"828",6,5,3,5,4,6,4,5,6
"829",6,5,3,5,4,6,4,5,6
"830",6,5,3,5,4,6,4,5,6
"831",6,5,3,5,4,6,4,5,6
"832",6,5,3,5,4,6,4,5,6
"833",6,5,3,5,4,6,4,5,6
"834",3,5,3,3,4,3,4,5,3
"835",6,6,8,8,8,5,8,6,5
"836",6,5,3,5,4,6,4,5,6
"837",6,5,3,5,4,6,4,5,6
"838",6,5,3,5,4,6,4,5,6
"839",6,5,3,5,4,6,4,5,6
"840",6,5,3,5,4,6,4,5,6
"841",6,5,3,5,4,6,4,5,6
"842",6,5,3,5,4,6,4,5,6
"843",6,5,3,5,4,6,4,5,6
"844",5,6,5,4,5,5,5,6,5
"845",6,5,3,5,4,6,4,5,6
"846",6,5,3,5,4,6,4,5,6
"847",6,5,3,3,4,6,4,5,6
"848",3,5,3,3,4,3,4,3,3
"849",6,5,3,5,4,6,4,5,6
"850",3,3,3,1,2,3,2,3,3
"851",6,5,3,5,4,6,4,5,6
"852",6,5,3,5,4,6,4,5,6
"853",6,6,8,8,8,5,8,6,5
"854",3,5,3,3,4,3,4,5,3
"855",6,5,3,5,4,6,4,5,6
"856",6,5,3,3,4,3,4,5,3
"857",3,5,3,3,4,3,4,5,3
"858",6,5,3,5,4,6,4,5,6
"859",3,5,3,3,4,3,4,5,3
"860",6,5,3,5,4,6,4,5,6
"861",6,5,3,5,4,6,4,5,6
"862",6,5,3,5,4,6,4,5,6
"863",3,5,3,3,4,3,4,5,3
"864",6,5,3,5,4,6,4,5,6
"865",6,5,3,5,4,6,4,5,6
"866",6,5,3,5,4,6,4,5,6
"867",6,5,3,5,4,6,4,5,6
"868",6,5,3,5,4,6,4,5,6
"869",6,5,3,5,4,6,4,5,6
"870",6,5,3,5,4,6,4,5,6
"871",6,5,3,5,4,6,4,5,6
"872",6,5,3,5,4,6,4,5,6
"873",6,5,3,5,4,6,4,5,6
"874",6,5,3,5,4,6,4,5,6
"875",3,5,3,3,4,3,4,3,3
"876",4,4,4,3,3,4,3,4,4
"877",3,5,3,3,4,3,4,3,3
"878",3,5,3,3,4,3,4,3,3
"879",3,4,4,3,3,4,3,3,3
"880",4,4,4,3,3,4,3,4,4
"881",4,4,4,3,3,4,3,4,4
"882",4,4,4,3,3,4,3,4,4
"883",4,4,4,3,3,4,3,4,4
"884",3,5,3,3,4,3,4,3,3
"885",3,4,4,3,3,4,3,3,3
"886",4,4,4,3,3,4,3,4,4
"887",4,4,4,3,3,3,3,4,4
"888",3,4,4,3,3,4,3,3,4
"889",3,5,3,3,4,3,4,5,3
"890",4,4,4,3,3,4,3,4,4
"891",3,5,3,3,4,3,4,3,3
"892",3,5,3,3,4,3,4,3,3
"893",3,5,3,3,4,3,4,3,3
"894",5,6,5,4,5,5,5,6,5
"895",3,5,3,3,4,3,4,5,3
"896",3,5,3,3,4,3,2,3,3
"897",3,5,3,3,4,3,4,3,3
"898",3,5,3,3,4,3,4,5,3
"899",3,5,3,3,4,3,4,3,3
"900",3,5,3,3,4,3,4,3,3
"901",3,5,3,3,4,3,4,5,3
"902",3,5,3,3,4,3,4,3,3
"903",3,5,3,3,4,3,4,3,3
"904",3,5,3,3,4,3,4,5,3
"905",3,5,3,3,4,3,4,3,3
"906",3,5,3,3,4,3,4,3,3
"907",3,5,3,3,4,3,4,5,3
"908",3,5,3,3,4,3,4,3,3
"909",3,5,3,3,4,3,4,3,3
"910",3,5,3,3,4,3,4,3,3
"911",3,5,3,3,4,3,4,5,3
"912",3,5,3,3,4,3,4,3,3
"913",3,5,3,3,4,3,4,3,3
"914",3,5,3,3,4,3,4,3,3
"915",3,5,3,3,4,3,4,3,3
"916",4,4,4,3,3,4,3,3,4
"917",4,4,4,3,3,4,3,3,4
"918",3,5,3,3,4,3,4,5,3
"919",4,4,4,3,3,4,3,3,3
"920",3,5,3,3,4,3,4,3,3
"921",3,5,3,3,4,3,4,3,3
"922",3,5,3,3,4,3,4,5,3
"923",3,5,3,3,4,3,4,3,3
"924",3,5,3,3,4,3,4,5,3
"925",3,5,3,3,4,3,4,3,3
"926",3,5,3,3,4,3,4,5,3
"927",3,5,3,3,4,3,4,3,3
"928",3,5,3,3,4,3,4,3,3
"929",4,4,4,3,3,4,3,3,3
"930",3,5,3,3,4,3,4,3,3
"931",3,5,3,3,4,3,2,3,3
"932",3,5,3,3,4,3,4,3,3
"933",3,5,3,3,4,3,4,3,3
"934",3,5,3,3,4,3,4,3,3
"935",4,4,4,3,3,4,3,3,3
"936",4,4,4,3,3,4,3,4,4
"937",4,4,4,3,3,4,3,3,3
"938",4,4,4,3,3,4,3,3,3
"939",3,5,3,3,4,3,4,3,3
"940",3,5,3,3,4,3,4,3,3
"941",4,4,4,3,3,4,3,4,4
"942",4,4,4,3,3,4,3,3,3
"943",3,5,3,3,4,3,4,5,3
"944",3,5,3,3,4,3,4,3,3
"945",4,4,4,3,3,4,3,4,4
"946",4,4,4,3,3,4,3,4,4
"947",3,5,3,3,4,3,4,5,3
"948",3,5,3,3,4,3,4,3,3
"949",3,4,4,3,3,4,3,3,3
"950",4,4,4,3,3,4,3,3,4
"951",4,4,4,3,3,4,3,3,4
"952",4,4,4,3,3,3,3,4,3
"953",3,5,3,3,4,3,4,3,3
"954",3,5,3,3,4,3,4,5,3
"955",4,4,4,3,3,4,3,3,4
"956",4,4,4,3,3,4,3,3,4
"957",4,4,4,3,3,4,3,3,3
"958",4,4,4,3,3,4,3,3,3
"959",4,4,4,3,3,4,3,4,4
"960",4,4,4,3,3,4,3,3,4
"961",3,4,4,3,3,4,3,3,3
"962",4,4,4,3,3,4,3,3,4
"963",3,5,3,3,4,3,4,3,3
"964",5,6,5,4,5,5,5,6,5
"965",3,5,3,3,4,3,4,3,3
"966",3,5,3,3,4,3,4,3,3
"967",3,5,3,3,4,3,4,3,3
"968",4,4,4,3,3,4,3,3,4
"969",3,5,3,3,4,3,4,5,3
"970",6,5,3,5,4,6,4,5,6
"971",4,4,4,3,3,4,3,3,3
"972",3,5,3,3,4,3,4,3,3
"973",3,5,3,3,4,3,4,5,3
"974",4,4,4,3,3,4,3,3,4
"975",3,5,3,3,4,3,4,5,3
"976",3,5,3,3,4,3,4,3,3
"977",3,5,3,3,4,3,4,3,3
"978",4,4,4,3,3,4,3,3,4
"979",4,4,4,3,3,4,3,3,4
"980",3,5,3,3,4,3,4,3,3
"981",3,5,3,3,4,3,4,3,3
"982",3,5,3,3,4,3,4,3,3
"983",3,3,3,1,2,3,2,3,3
"984",3,4,4,3,3,4,3,3,3
"985",3,5,3,3,4,3,4,3,3
"986",3,5,3,3,4,3,4,3,3
"987",3,5,3,3,4,3,4,3,3
"988",6,5,3,5,4,3,4,5,6
"989",3,5,3,3,4,3,4,3,3
"990",3,5,3,3,4,3,4,5,3
"991",3,5,3,3,4,3,4,3,3
"992",3,3,3,1,2,3,2,3,3
"993",6,5,3,5,4,6,4,5,6
"994",3,5,3,3,4,3,4,3,3
"995",3,5,3,3,4,3,4,5,3
"996",3,5,3,3,4,3,4,3,3
"997",3,5,3,3,4,3,4,5,3
"998",3,5,3,3,4,3,4,5,3
"999",5,6,5,4,5,5,5,6,5
"1000",3,5,3,3,4,3,4,5,3
"1001",1,2,1,2,1,1,1,2,2
"1002",3,5,3,3,4,3,4,5,3
"1003",3,4,3,3,4,3,4,3,3
"1004",3,5,3,3,4,3,4,3,3
"1005",6,5,3,3,4,6,4,5,6
"1006",6,5,3,5,4,3,4,5,6
"1007",3,5,3,3,4,3,4,5,3
"1008",6,5,3,5,4,6,4,5,6
"1009",3,5,3,3,4,3,4,5,3
"1010",6,5,3,5,4,6,4,5,6
"1011",3,5,3,3,4,3,4,5,3
"1012",6,5,3,5,4,6,4,5,6
"1013",3,5,3,3,4,3,4,3,3
"1014",6,5,3,5,4,6,4,5,6
"1015",3,5,3,3,4,3,4,5,3
"1016",6,5,3,5,4,6,4,5,6
"1017",6,5,3,5,4,6,4,5,6
"1018",6,5,3,5,4,6,4,5,6
"1019",3,5,3,3,4,3,4,5,3
"1020",6,5,3,5,4,6,4,5,6
"1021",6,5,3,5,4,6,4,5,6
"1022",6,5,3,5,4,6,4,5,6
"1023",6,5,3,5,4,6,4,5,6
"1024",3,5,3,3,4,3,4,3,3
"1025",6,5,3,5,4,6,4,5,6
"1026",6,5,3,5,4,6,4,5,6
"1027",6,5,3,5,4,6,4,5,6
"1028",6,5,3,5,4,6,4,5,6
"1029",6,6,8,8,8,5,8,6,5
"1030",3,4,4,3,4,4,4,3,3
"1031",3,5,3,3,4,3,4,5,3
"1032",3,5,3,3,4,3,4,5,3
"1033",3,5,3,3,4,3,4,3,3
"1034",3,5,3,3,4,3,4,5,3
"1035",3,5,3,3,4,3,4,3,3
"1036",6,5,3,5,4,6,4,5,6
"1037",3,5,3,3,4,3,4,5,3
"1038",3,5,3,3,4,3,4,5,3
"1039",6,5,3,5,4,6,4,5,6
"1040",3,5,3,3,4,3,4,3,3
"1041",3,5,3,3,4,3,4,5,3
"1042",3,5,3,3,4,3,4,5,3
"1043",3,5,3,3,4,3,4,3,3
"1044",3,5,3,3,4,3,4,5,3
"1045",6,5,3,5,4,6,4,5,6
"1046",6,5,3,5,4,6,4,5,6
"1047",3,5,3,3,4,3,4,3,3
"1048",6,6,8,8,8,5,8,6,5
"1049",3,5,3,3,4,3,4,5,3
"1050",3,5,3,3,4,3,4,5,3
"1051",3,5,3,3,4,3,4,5,3
"1052",3,5,3,3,4,3,4,3,3
"1053",3,5,3,3,4,3,4,5,3
"1054",3,5,3,3,4,3,4,5,3
"1055",3,5,3,3,4,3,4,5,3
"1056",6,5,3,5,4,6,4,5,6
"1057",3,5,3,3,4,3,4,5,3
"1058",3,5,3,3,4,3,4,5,3
"1059",3,5,3,3,4,3,4,5,3
"1060",3,5,3,3,4,3,2,3,3
"1061",3,5,3,3,4,3,4,5,3
"1062",3,5,3,3,4,3,4,3,3
"1063",3,5,3,3,4,3,4,5,3
"1064",3,5,3,3,4,3,4,3,3
"1065",3,5,3,3,4,3,4,5,3
"1066",6,6,8,8,8,5,8,6,5
"1067",3,5,3,3,4,3,4,5,3
"1068",3,5,3,3,4,3,4,3,3
"1069",3,5,3,3,4,3,4,5,3
"1070",3,5,3,3,4,3,4,3,3
"1071",3,5,3,3,4,3,4,5,3
"1072",3,5,3,3,4,3,4,5,3
"1073",3,5,3,3,4,3,4,3,3
"1074",3,5,3,3,4,3,4,3,3
"1075",3,5,3,3,4,3,4,5,3
"1076",3,5,3,3,4,3,4,5,3
"1077",3,5,3,3,4,3,4,3,3
"1078",4,4,4,3,3,4,3,3,4
"1079",3,5,3,3,4,3,4,3,3
"1080",3,5,3,3,4,3,2,3,3
"1081",4,4,4,3,3,4,3,3,4
"1082",4,4,4,3,3,3,3,4,3
"1083",3,5,3,3,4,3,2,3,3
"1084",3,5,3,3,4,3,4,3,3
"1085",3,5,3,3,4,3,4,3,3
"1086",3,5,3,3,4,3,2,3,3
"1087",3,5,3,3,4,3,4,3,3
"1088",4,4,4,3,3,4,3,3,3
"1089",3,5,3,3,4,3,2,3,3
"1090",3,5,3,3,4,3,4,3,3
"1091",3,5,3,3,4,3,4,3,3
"1092",3,5,3,3,4,3,4,5,3
"1093",3,5,3,3,4,3,2,3,3
"1094",6,5,3,5,4,6,4,5,6
"1095",4,4,4,3,3,4,3,3,4
"1096",3,5,3,3,4,3,4,3,3
"1097",3,5,3,3,4,3,2,3,3
"1098",3,5,3,3,4,3,4,3,3
"1099",3,5,3,3,4,3,4,3,3
"1100",3,5,3,3,4,3,2,3,3
"1101",3,5,3,3,4,3,4,3,3
"1102",3,5,3,3,4,3,4,3,3
"1103",3,4,3,3,4,3,2,3,3
"1104",3,4,3,3,4,3,2,3,3
"1105",4,4,4,3,3,4,3,3,4
"1106",4,4,4,3,3,4,3,3,4
"1107",3,5,3,3,4,3,4,3,3
"1108",6,6,8,8,8,5,8,6,5
"1109",3,5,3,3,4,3,4,5,3
"1110",3,3,3,1,2,3,2,3,3
"1111",4,4,4,3,3,3,3,4,3
"1112",3,4,3,3,4,3,2,3,3
"1113",3,3,3,3,4,3,2,3,3
"1114",3,5,3,3,4,3,4,3,3
"1115",3,5,3,3,4,3,2,3,3
"1116",3,3,3,1,2,3,2,3,3
"1117",4,4,4,3,3,3,3,4,3
"1118",3,3,3,3,4,3,2,3,3
"1119",3,3,3,3,4,3,2,3,3
"1120",5,6,5,4,5,5,5,6,5
"1121",3,3,3,1,2,3,2,3,3
"1122",3,5,3,3,4,3,2,3,3
"1123",3,5,3,3,4,3,2,3,3
"1124",3,5,3,3,4,3,4,3,3
"1125",3,3,3,1,2,3,2,3,3
"1126",4,4,4,3,3,3,3,4,3
"1127",3,5,3,3,4,3,2,3,3
"1128",3,4,3,3,4,3,2,3,3
"1129",4,4,4,3,3,4,3,3,4
"1130",6,6,8,8,8,5,8,6,5
"1131",4,4,4,3,3,3,3,4,3
"1132",4,4,4,3,3,3,3,4,3
"1133",4,4,4,3,3,3,3,4,3
"1134",3,4,3,3,4,3,2,3,3
"1135",3,4,3,3,4,3,2,3,3
"1136",3,4,3,3,4,3,2,3,3
"1137",4,4,4,3,3,3,3,4,3
"1138",3,4,3,3,4,3,2,3,3
"1139",4,4,4,3,3,3,3,4,3
"1140",4,4,3,3,4,3,2,3,3
"1141",4,4,4,3,3,3,3,4,3
"1142",4,4,3,3,4,3,2,3,3
"1143",4,4,4,3,3,3,3,4,3
"1144",4,4,4,3,3,3,3,4,3
"1145",3,4,3,3,4,3,4,3,3
"1146",4,4,4,3,3,4,3,3,4
"1147",4,4,4,3,3,3,3,4,3
"1148",4,4,4,3,3,3,3,4,3
"1149",4,4,3,3,3,3,3,4,3
"1150",3,3,3,1,2,3,2,3,3
"1151",4,4,4,3,3,4,3,3,4
"1152",4,4,4,3,3,3,3,4,3
"1153",4,4,4,3,3,4,3,4,4
"1154",4,4,4,3,3,4,3,3,4
"1155",4,4,4,3,3,3,3,4,3
"1156",4,4,4,3,3,4,3,3,4
"1157",4,4,3,3,3,3,3,3,3
"1158",3,4,3,3,4,3,2,3,3
"1159",4,4,4,3,3,3,3,4,3
"1160",4,4,4,3,3,4,3,3,4
"1161",4,4,4,3,3,4,3,3,4
"1162",4,4,4,3,3,4,3,4,4
"1163",4,4,4,3,3,3,3,4,4
"1164",4,4,4,3,3,4,3,3,4
"1165",4,4,4,3,3,4,3,3,4
"1166",4,4,3,3,3,3,3,3,3
"1167",4,4,4,3,3,4,3,4,4
"1168",4,4,3,3,4,3,2,3,3
"1169",4,4,4,3,3,3,3,4,4
"1170",4,4,4,3,3,3,3,4,3
"1171",4,4,4,3,3,4,3,3,4
"1172",4,4,3,3,3,3,3,4,3
"1173",4,4,3,3,3,3,3,3,3
"1174",4,4,4,3,3,3,3,4,3
"1175",4,4,4,3,3,3,3,4,3
"1176",4,4,4,3,3,4,3,3,4
"1177",4,4,4,3,3,4,3,3,4
"1178",4,4,4,3,3,4,3,4,4
"1179",4,4,3,3,3,3,3,3,3
"1180",4,4,4,3,3,3,3,4,3
"1181",4,4,4,3,3,4,3,4,4
"1182",4,4,4,3,3,4,3,4,4
"1183",4,4,4,3,3,4,3,4,4
"1184",4,4,4,3,3,3,3,4,4
"1185",4,4,4,3,3,3,3,4,4
"1186",4,4,3,3,4,3,2,3,3
"1187",5,6,5,4,5,5,5,6,5
"1188",4,4,4,3,3,3,3,4,3
"1189",4,4,4,3,3,3,3,4,3
"1190",4,4,4,3,3,3,3,4,3
"1191",4,4,3,3,4,3,2,3,3
"1192",3,3,3,3,4,3,2,3,3
"1193",3,5,3,3,4,3,2,3,3
"1194",4,4,3,3,4,3,2,3,3
"1195",4,4,4,3,3,3,3,4,3
"1196",4,4,4,3,3,4,3,3,4
"1197",4,4,4,3,3,4,3,4,4
"1198",3,5,3,3,4,3,2,3,3
"1199",4,4,4,3,3,4,3,3,4
"1200",4,4,4,3,3,4,3,4,4
"1201",3,4,3,3,4,3,2,3,3
"1202",4,4,4,3,3,4,3,4,4
"1203",4,4,4,3,3,4,3,4,4
"1204",6,5,3,5,4,6,4,5,6
"1205",3,5,3,3,4,3,4,3,3
"1206",4,4,4,3,3,4,3,3,4
"1207",4,4,4,3,3,3,3,4,3
"1208",4,4,4,3,3,4,3,4,4
"1209",4,4,4,3,3,4,3,4,4
"1210",4,4,4,3,3,3,3,4,3
"1211",4,4,4,3,3,4,3,4,4
"1212",4,4,4,3,3,4,3,4,4
"1213",4,4,4,3,3,4,3,3,4
"1214",4,4,4,3,3,4,3,4,4
"1215",4,4,4,3,3,4,3,4,4
"1216",4,4,4,3,3,4,3,4,4
"1217",4,4,4,3,3,4,3,4,4
"1218",4,4,4,3,3,4,3,4,4
"1219",4,4,4,3,3,4,3,3,4
"1220",4,4,4,3,3,3,3,4,3
"1221",4,4,4,3,3,3,3,4,4
"1222",4,4,4,3,3,3,3,4,3
"1223",4,4,4,3,3,4,3,4,4
"1224",4,4,4,3,3,4,3,4,4
"1225",4,4,4,3,3,4,3,4,4
